,RUL-predicted,TRUE-RUL
6857,220.3925,196
6858,221.1075,195
6859,207.4475,194
6860,197.435,193
6861,220.9675,192
6862,198.67,191
6863,194.345,190
6864,210.0475,189
6865,200.585,188
6866,208.4325,187
6867,203.2775,186
6868,204.32,185
6869,212.7975,184
6870,187.165,183
6871,170.23,182
6872,193.9575,181
6873,187.9725,180
6874,191.58,179
6875,186.525,178
6876,203.235,177
6877,197.74,176
6878,186.155,175
6879,192.3025,174
6880,186.255,173
6881,174.3775,172
6882,192.0175,171
6883,174.4025,170
6884,168.2,169
6885,183.285,168
6886,184.67,167
6887,172.89,166
6888,163.7,165
6889,191.87,164
6890,180.8875,163
6891,176.6625,162
6892,161.2425,161
6893,184.19,160
6894,158.2825,159
6895,154.465,158
6896,173.045,157
6897,180.315,156
6898,177.1725,155
6899,167.105,154
6900,166.9275,153
6901,161.3175,152
6902,189.2675,151
6903,185.235,150
6904,148.0325,149
6905,159.705,148
6906,166.73,147
6907,161.0525,146
6908,144.99,145
6909,173.16,144
6910,152.2275,143
6911,145.8775,142
6912,134.2625,141
6913,154.115,140
6914,173.975,139
6915,168.95,138
6916,174.8275,137
6917,162.7625,136
6918,163.1775,135
6919,159.3575,134
6920,155.94,133
6921,153.84,132
6922,163.2425,131
6923,160.7725,130
6924,143.565,129
6925,162.82,128
6926,152.7225,127
6927,141.9775,126
6928,147.805,125
6929,144.7975,124
6930,150.675,123
6931,151.2725,122
6932,137.71,121
6933,149.895,120
6934,152.3925,119
6935,129.75,118
6936,126.4475,117
6937,129.42,116
6938,131.57,115
6939,130.5925,114
6940,154.07,113
6941,114.28,112
6942,145.89,111
6943,132.0175,110
6944,121.065,109
6945,108.0,108
6946,120.3075,107
6947,128.6825,106
6948,127.605,105
6949,145.155,104
6950,122.99,103
6951,140.3825,102
6952,116.3375,101
6953,118.0525,100
6954,120.3875,99
6955,133.6775,98
6956,129.61,97
6957,205.7225,249
6958,187.2325,248
6959,213.735,247
6960,204.105,246
6961,201.7925,245
6962,220.38,244
6963,213.7425,243
6964,202.59,242
6965,208.5425,241
6966,198.4625,240
6967,212.385,239
6968,204.9925,238
6969,201.6575,237
6970,215.94,236
6971,192.1775,235
6972,216.665,234
6973,188.97,233
6974,211.9725,232
6975,194.6275,231
6976,200.365,230
6977,201.455,229
6978,197.5125,228
6979,213.37,227
6980,192.7175,226
6981,189.15,225
6982,191.415,224
6983,186.8375,223
6984,166.4325,222
6985,217.1325,221
6986,188.925,220
6987,191.98,219
6988,195.4125,218
6989,171.7825,217
6990,190.205,216
6991,191.1975,215
6992,160.1375,214
6993,188.025,213
6994,202.81,212
6995,188.965,211
6996,188.585,210
6997,181.3825,209
6998,192.2625,208
6999,161.845,207
7000,171.7925,206
7001,181.3275,205
7002,157.3825,204
7003,167.39,203
7004,162.9425,202
7005,166.3125,201
7006,171.3775,200
7007,182.9875,199
7008,155.4525,198
7009,151.4575,197
7010,164.4525,196
7011,168.0325,195
7012,158.0275,194
7013,152.645,193
7014,148.06,192
7015,168.0975,191
7016,155.14,190
7017,151.635,189
7018,158.55,188
7019,145.235,187
7020,167.135,186
7021,167.2075,185
7022,152.95,184
7023,165.395,183
7024,131.82,182
7025,141.125,181
7026,181.255,180
7027,133.0725,179
7028,138.4925,178
7029,168.175,177
7030,143.59,176
7031,129.72,175
7032,139.3725,174
7033,133.115,173
7034,144.835,172
7035,141.2425,171
7036,165.265,170
7037,137.8325,169
7038,138.325,168
7039,138.5975,167
7040,132.5,166
7041,135.835,165
7042,150.165,164
7043,123.5775,163
7044,144.3525,162
7045,134.53,161
7046,160.0925,160
7047,140.6125,159
7048,136.745,158
7049,126.1175,157
7050,138.045,156
7051,122.265,155
7052,141.3975,154
7053,151.02,153
7054,149.2025,152
7055,152.5925,151
7056,135.9525,150
7057,125.1075,149
7058,106.6025,148
7059,119.95,147
7060,120.1675,146
7061,120.515,145
7062,138.57,144
7063,115.9475,143
7064,138.115,142
7065,131.35,141
7066,122.8675,140
7067,118.8875,139
7068,126.375,138
7069,124.9725,137
7070,184.625,150
7071,193.03,149
7072,198.035,148
7073,194.9025,147
7074,189.1,146
7075,185.91,145
7076,188.35,144
7077,184.1225,143
7078,185.1525,142
7079,186.77,141
7080,184.8925,140
7081,188.18,139
7082,188.32,138
7083,189.1175,137
7084,179.075,136
7085,189.89,135
7086,172.1175,134
7087,190.5925,133
7088,178.0375,132
7089,180.61,131
7090,183.965,130
7091,174.72,129
7092,182.8475,128
7093,170.6625,127
7094,171.04,126
7095,165.24,125
7096,174.065,124
7097,171.54,123
7098,172.98,122
7099,173.88,121
7100,160.91,120
7101,163.945,119
7102,170.045,118
7103,149.955,117
7104,156.9325,116
7105,182.8825,115
7106,159.15,114
7107,148.465,113
7108,147.5425,112
7109,146.7975,111
7110,158.57,110
7111,138.4625,109
7112,135.515,108
7113,145.19,107
7114,151.6475,106
7115,149.8175,105
7116,156.365,104
7117,137.9,103
7118,146.2425,102
7119,143.735,101
7120,152.8025,100
7121,139.1625,99
7122,140.765,98
7123,148.6075,97
7124,138.8975,96
7125,140.8375,95
7126,129.7675,94
7127,133.9125,93
7128,142.9775,92
7129,138.065,91
7130,123.0625,90
7131,125.2325,89
7132,110.115,88
7133,124.5325,87
7134,105.3675,86
7135,125.4775,85
7136,116.9125,84
7137,110.96,83
7138,108.0275,82
7139,109.37,81
7140,85.1025,80
7141,90.195,79
7142,122.85,78
7143,82.83,77
7144,93.7575,76
7145,85.4525,75
7146,121.755,74
7147,86.87,73
7148,75.2,72
7149,103.8475,71
7150,77.2175,70
7151,98.23,69
7152,69.6525,68
7153,86.225,67
7154,65.8775,66
7155,113.3775,65
7156,69.325,64
7157,70.3,63
7158,67.5475,62
7159,72.2475,61
7160,71.19,60
7161,84.16,59
7162,92.73,58
7163,67.975,57
7164,60.3525,56
7165,64.32,55
7166,57.71,54
7167,66.67,53
7168,78.7625,52
7169,45.5025,51
7170,67.69,50
7171,76.7925,49
7172,50.2,48
7173,66.215,47
7174,62.6525,46
7175,53.9825,45
7176,56.985,44
7177,43.81,43
7178,45.18,42
7179,44.07,41
7180,37.385,40
7181,27.7775,39
7182,37.9525,38
7183,17.5375,37
7184,35.38,36
7185,49.65,35
7186,37.2775,34
7187,41.9875,33
7188,26.7175,32
7189,44.54,31
7190,22.365,30
7191,21.2875,29
7192,19.8675,28
7193,41.115,27
7194,21.435,26
7195,24.615,25
7196,24.3375,24
7197,20.82,23
7198,22.42,22
7199,22.2925,21
7200,25.19,20
7201,15.2425,19
7202,17.425,18
7203,16.6475,17
7204,16.705,16
7205,15.1925,15
7206,204.0875,262
7207,193.3475,261
7208,205.395,260
7209,186.83,259
7210,201.9725,258
7211,188.0125,257
7212,202.0175,256
7213,188.8975,255
7214,198.6625,254
7215,188.5175,253
7216,185.7675,252
7217,189.6975,251
7218,193.4025,250
7219,185.565,249
7220,196.8275,248
7221,181.2,247
7222,191.1725,246
7223,190.3475,245
7224,179.6725,244
7225,187.7025,243
7226,171.3325,242
7227,188.55,241
7228,187.8975,240
7229,179.93,239
7230,171.8225,238
7231,174.755,237
7232,168.39,236
7233,164.1975,235
7234,184.1325,234
7235,175.205,233
7236,155.8125,232
7237,163.8075,231
7238,154.8475,230
7239,155.485,229
7240,163.54,228
7241,164.9475,227
7242,153.715,226
7243,171.97,225
7244,153.26,224
7245,147.0275,223
7246,188.7075,222
7247,151.53,221
7248,145.7775,220
7249,157.2825,219
7250,161.86,218
7251,157.9025,217
7252,161.3175,216
7253,144.55,215
7254,149.4825,214
7255,148.5525,213
7256,148.8275,212
7257,148.39,211
7258,149.8525,210
7259,157.885,209
7260,148.22,208
7261,152.6525,207
7262,146.0025,206
7263,150.22,205
7264,145.815,204
7265,143.45,203
7266,160.4025,202
7267,139.8325,201
7268,130.8525,200
7269,151.755,199
7270,130.525,198
7271,136.2675,197
7272,137.38,196
7273,140.9875,195
7274,129.935,194
7275,120.0875,193
7276,137.18,192
7277,134.0325,191
7278,125.1625,190
7279,126.4975,189
7280,125.415,188
7281,138.4525,187
7282,136.195,186
7283,158.06,185
7284,122.935,184
7285,129.38,183
7286,119.1,182
7287,120.9925,181
7288,156.98,180
7289,155.6,179
7290,131.495,178
7291,115.5175,177
7292,106.1425,176
7293,116.86,175
7294,124.8975,174
7295,112.29,173
7296,105.84,172
7297,117.5825,171
7298,106.875,170
7299,111.135,169
7300,116.8275,168
7301,113.7775,167
7302,106.9225,166
7303,103.23,165
7304,103.0275,164
7305,109.6775,163
7306,102.36,162
7307,130.2175,161
7308,101.055,160
7309,104.76,159
7310,107.81,158
7311,86.4975,157
7312,102.4075,156
7313,93.2,155
7314,96.085,154
7315,96.7325,153
7316,120.2875,152
7317,121.42,151
7318,90.0,150
7319,97.0375,149
7320,97.2475,148
7321,97.005,147
7322,89.795,146
7323,86.5475,145
7324,89.99,144
7325,95.0975,143
7326,100.9775,142
7327,93.2275,141
7328,101.3575,140
7329,84.3525,139
7330,90.71,138
7331,82.71,137
7332,93.8725,136
7333,86.405,135
7334,86.1925,134
7335,91.74,133
7336,91.7825,132
7337,87.7725,131
7338,82.3675,130
7339,84.165,129
7340,90.73,128
7341,90.9875,127
7342,92.45,126
7343,110.0375,125
7344,80.165,124
7345,88.8025,123
7346,102.145,122
7347,78.7375,121
7348,72.53,120
7349,81.795,119
7350,73.765,118
7351,85.3075,117
7352,79.96,116
7353,80.4375,115
7354,89.295,114
7355,83.2175,113
7356,97.6275,112
7357,78.6125,111
7358,82.03,110
7359,66.925,109
7360,88.8775,108
7361,84.76,107
7362,78.1325,106
7363,96.46,105
7364,81.03,104
7365,82.47,103
7366,198.1475,212
7367,216.5275,211
7368,200.8675,210
7369,198.4325,209
7370,217.335,208
7371,206.8475,207
7372,198.09,206
7373,198.1575,205
7374,211.545,204
7375,195.625,203
7376,200.815,202
7377,198.055,201
7378,190.4975,200
7379,206.1425,199
7380,215.835,198
7381,195.265,197
7382,202.005,196
7383,198.4625,195
7384,190.94,194
7385,185.21,193
7386,182.52,192
7387,182.8975,191
7388,198.1475,190
7389,190.69,189
7390,187.5025,188
7391,193.4725,187
7392,187.43,186
7393,195.79,185
7394,188.5675,184
7395,188.8575,183
7396,170.39,182
7397,177.08,181
7398,181.98,180
7399,185.885,179
7400,178.43,178
7401,197.335,177
7402,169.3425,176
7403,183.62,175
7404,182.465,174
7405,176.6125,173
7406,175.9025,172
7407,193.045,171
7408,177.5825,170
7409,166.32,169
7410,171.08,168
7411,185.5175,167
7412,156.875,166
7413,164.36,165
7414,175.5725,164
7415,161.9575,163
7416,159.6775,162
7417,159.095,161
7418,166.885,160
7419,156.705,159
7420,182.5225,158
7421,170.8775,157
7422,175.6625,156
7423,163.1875,155
7424,162.39,154
7425,168.55,153
7426,170.9825,152
7427,171.3225,151
7428,146.6525,150
7429,166.8125,149
7430,158.58,148
7431,158.7775,147
7432,168.1375,146
7433,130.4775,145
7434,150.6775,144
7435,143.705,143
7436,128.705,142
7437,163.53,141
7438,141.75,140
7439,150.53,139
7440,126.7625,138
7441,151.095,137
7442,144.7875,136
7443,175.675,135
7444,169.4975,134
7445,155.1875,133
7446,158.88,132
7447,146.05,131
7448,147.6225,130
7449,114.08,129
7450,148.5925,128
7451,128.78,127
7452,125.105,126
7453,125.4425,125
7454,140.105,124
7455,131.25,123
7456,118.97,122
7457,122.4,121
7458,137.3675,120
7459,110.9675,119
7460,140.4925,118
7461,137.975,117
7462,122.2775,116
7463,112.835,115
7464,141.3425,114
7465,126.63,113
7466,145.8375,112
7467,144.3425,111
7468,95.3675,110
7469,130.095,109
7470,116.2875,108
7471,130.65,107
7472,94.1925,106
7473,110.75,105
7474,105.2775,104
7475,105.1875,103
7476,104.075,102
7477,123.0375,101
7478,106.525,100
7479,129.14,99
7480,119.855,98
7481,94.3975,97
7482,103.255,96
7483,96.395,95
7484,96.1375,94
7485,149.89,93
7486,128.1525,92
7487,101.575,91
7488,99.925,90
7489,99.005,89
7490,101.2525,88
7491,104.415,87
7492,90.9325,86
7493,100.075,85
7494,93.595,84
7495,87.0825,83
7496,109.805,82
7497,84.315,81
7498,107.5875,80
7499,88.8225,79
7500,102.1475,78
7501,85.3225,77
7502,94.06,76
7503,90.9375,75
7504,85.775,74
7505,101.0275,73
7506,107.31,72
7507,91.1425,71
7508,94.735,70
7509,82.515,69
7510,85.3775,68
7511,80.1425,67
7512,81.9875,66
7513,69.82,65
7514,74.3425,64
7515,81.55,63
7516,73.8025,62
7517,77.305,61
7518,85.3125,60
7519,69.42,59
7520,79.8225,58
7521,68.395,57
7522,68.06,56
7523,78.25,55
7524,92.875,54
7525,64.69,53
7526,77.64,52
7527,70.16,51
7528,69.5475,50
7529,81.915,49
7530,86.0025,48
7531,65.175,47
7532,56.66,46
7533,56.7,45
7534,58.2075,44
7535,64.435,43
7536,65.9025,42
7537,59.6325,41
7538,54.0175,40
7539,69.3825,39
7540,43.4825,38
7541,47.3375,37
7542,219.1375,207
7543,214.4075,206
7544,210.2225,205
7545,210.56,204
7546,219.3525,203
7547,224.725,202
7548,205.1975,201
7549,205.1925,200
7550,215.3375,199
7551,206.71,198
7552,215.605,197
7553,207.84,196
7554,207.2175,195
7555,218.7525,194
7556,213.43,193
7557,225.965,192
7558,213.165,191
7559,198.2125,190
7560,224.995,189
7561,205.4125,188
7562,214.36,187
7563,203.5125,186
7564,198.5725,185
7565,183.37,184
7566,205.7725,183
7567,204.7175,182
7568,189.285,181
7569,189.845,180
7570,188.1725,179
7571,182.9575,178
7572,205.2825,177
7573,182.72,176
7574,195.16,175
7575,186.98,174
7576,202.6525,173
7577,205.0325,172
7578,193.69,171
7579,194.57,170
7580,195.4225,169
7581,190.2025,168
7582,182.195,167
7583,168.0675,166
7584,197.5475,165
7585,188.4775,164
7586,185.6675,163
7587,168.1425,162
7588,191.6725,161
7589,189.845,160
7590,163.5925,159
7591,188.2375,158
7592,156.7425,157
7593,162.9975,156
7594,174.795,155
7595,181.19,154
7596,172.79,153
7597,173.5925,152
7598,173.125,151
7599,168.9925,150
7600,159.3125,149
7601,169.355,148
7602,162.655,147
7603,151.045,146
7604,169.74,145
7605,151.915,144
7606,172.2525,143
7607,163.51,142
7608,165.24,141
7609,159.485,140
7610,161.16,139
7611,160.2075,138
7612,172.9025,137
7613,147.8775,136
7614,161.5475,135
7615,162.2425,134
7616,152.27,133
7617,145.1875,132
7618,156.5675,131
7619,153.9575,130
7620,151.3725,129
7621,156.225,128
7622,157.885,127
7623,168.06,126
7624,137.055,125
7625,152.94,124
7626,145.55,123
7627,156.995,122
7628,148.9525,121
7629,140.245,120
7630,128.365,119
7631,134.0975,118
7632,150.3375,117
7633,128.785,116
7634,119.975,115
7635,148.475,114
7636,212.3525,246
7637,204.1325,245
7638,181.8325,244
7639,199.3125,243
7640,216.8575,242
7641,184.5975,241
7642,198.5625,240
7643,193.4175,239
7644,217.4025,238
7645,201.5075,237
7646,180.3575,236
7647,188.045,235
7648,182.245,234
7649,200.175,233
7650,183.62,232
7651,184.275,231
7652,187.985,230
7653,171.4575,229
7654,175.56,228
7655,184.66,227
7656,182.5375,226
7657,172.355,225
7658,183.4975,224
7659,168.315,223
7660,173.91,222
7661,185.44,221
7662,189.5875,220
7663,173.325,219
7664,179.905,218
7665,163.995,217
7666,177.71,216
7667,195.695,215
7668,178.735,214
7669,169.8325,213
7670,177.48,212
7671,181.09,211
7672,181.465,210
7673,173.9675,209
7674,151.2675,208
7675,156.01,207
7676,156.9,206
7677,164.6975,205
7678,152.195,204
7679,156.785,203
7680,167.815,202
7681,164.02,201
7682,163.6925,200
7683,156.0875,199
7684,156.665,198
7685,149.825,197
7686,149.1575,196
7687,139.8125,195
7688,156.635,194
7689,145.05,193
7690,156.63,192
7691,149.1775,191
7692,148.105,190
7693,177.975,189
7694,128.065,188
7695,165.915,187
7696,142.5075,186
7697,139.8925,185
7698,148.2475,184
7699,165.98,183
7700,146.49,182
7701,133.7225,181
7702,133.6025,180
7703,164.0,179
7704,128.755,178
7705,128.865,177
7706,139.585,176
7707,128.7475,175
7708,121.215,174
7709,123.84,173
7710,123.5975,172
7711,137.185,171
7712,150.7075,170
7713,159.4225,169
7714,151.12,168
7715,132.295,167
7716,130.0725,166
7717,131.935,165
7718,121.5725,164
7719,139.5325,163
7720,136.86,162
7721,112.9775,161
7722,136.1,160
7723,117.62,159
7724,111.9225,158
7725,110.3575,157
7726,114.5725,156
7727,114.895,155
7728,118.895,154
7729,120.2875,153
7730,111.4125,152
7731,117.015,151
7732,99.315,150
7733,123.65,149
7734,100.4425,148
7735,107.0175,147
7736,103.1075,146
7737,91.695,145
7738,120.0975,144
7739,95.515,143
7740,104.215,142
7741,99.1475,141
7742,97.9225,140
7743,90.7825,139
7744,92.54,138
7745,99.4975,137
7746,98.0775,136
7747,111.195,135
7748,94.0675,134
7749,99.1325,133
7750,118.635,132
7751,88.325,131
7752,99.47,130
7753,104.1725,129
7754,104.6,128
7755,92.0175,127
7756,99.3325,126
7757,85.435,125
7758,97.2,124
7759,91.415,123
7760,85.8275,122
7761,89.04,121
7762,81.6875,120
7763,94.4375,119
7764,72.71,118
7765,93.1375,117
7766,87.9575,116
7767,93.405,115
7768,91.805,114
7769,83.41,113
7770,91.2275,112
7771,101.195,111
7772,100.4125,110
7773,83.0375,109
7774,92.6725,108
7775,86.4875,107
7776,81.0325,106
7777,94.465,105
7778,85.9525,104
7779,84.26,103
7780,89.5225,102
7781,79.3975,101
7782,88.2975,100
7783,196.9925,179
7784,210.91,178
7785,202.9725,177
7786,206.625,176
7787,226.4425,175
7788,200.1525,174
7789,201.0425,173
7790,195.0375,172
7791,211.21,171
7792,228.4375,170
7793,201.57,169
7794,200.5,168
7795,198.1025,167
7796,209.32,166
7797,194.5675,165
7798,190.1025,164
7799,186.6575,163
7800,184.995,162
7801,180.03,161
7802,204.2575,160
7803,196.55,159
7804,175.9825,158
7805,185.8625,157
7806,168.805,156
7807,185.1025,155
7808,189.765,154
7809,182.9225,153
7810,173.03,152
7811,181.5075,151
7812,194.5225,150
7813,188.21,149
7814,184.115,148
7815,169.215,147
7816,186.255,146
7817,190.9575,145
7818,180.105,144
7819,168.8025,143
7820,174.5575,142
7821,168.7875,141
7822,168.4275,140
7823,187.3025,139
7824,179.72,138
7825,170.465,137
7826,173.4075,136
7827,165.9775,135
7828,164.2875,134
7829,170.245,133
7830,175.055,132
7831,159.15,131
7832,162.0175,130
7833,175.38,129
7834,160.925,128
7835,158.4625,127
7836,166.955,126
7837,170.6825,125
7838,175.2025,124
7839,147.28,123
7840,163.445,122
7841,151.7525,121
7842,156.99,120
7843,146.6325,119
7844,152.73,118
7845,155.9975,117
7846,135.51,116
7847,153.5275,115
7848,163.005,114
7849,167.5225,113
7850,140.9175,112
7851,138.66,111
7852,139.265,110
7853,143.6325,109
7854,146.2375,108
7855,139.9575,107
7856,134.9675,106
7857,142.0275,105
7858,134.8425,104
7859,153.725,103
7860,120.0225,102
7861,143.9975,101
7862,142.9775,100
7863,151.8725,99
7864,121.305,98
7865,139.7175,97
7866,112.095,96
7867,137.53,95
7868,128.245,94
7869,142.21,93
7870,131.12,92
7871,123.435,91
7872,107.13,90
7873,124.4375,89
7874,119.42,88
7875,120.7575,87
7876,114.6875,86
7877,103.525,85
7878,125.66,84
7879,99.615,83
7880,105.14,82
7881,122.4675,81
7882,104.925,80
7883,117.3075,79
7884,113.2025,78
7885,108.1425,77
7886,104.9475,76
7887,108.8425,75
7888,112.98,74
7889,83.62,73
7890,105.88,72
7891,117.575,71
7892,90.545,70
7893,110.175,69
7894,112.7975,68
7895,110.1925,67
7896,98.695,66
7897,91.555,65
7898,92.85,64
7899,108.98,63
7900,88.26,62
7901,113.09,61
7902,79.525,60
7903,90.75,59
7904,83.21,58
7905,118.07,57
7906,94.6125,56
7907,93.045,55
7908,84.9975,54
7909,90.56,53
7910,67.015,52
7911,94.3975,51
7912,92.6525,50
7913,72.23,49
7914,85.6625,48
7915,106.045,47
7916,72.1775,46
7917,78.0875,45
7918,83.375,44
7919,73.505,43
7920,93.985,42
7921,85.5675,41
7922,81.215,40
7923,68.0,39
7924,66.285,38
7925,77.9625,37
7926,71.18,36
7927,60.645,35
7928,66.6525,34
7929,65.1575,33
7930,50.5975,32
7931,38.6325,31
7932,56.64,30
7933,65.6675,29
7934,58.485,28
7935,51.7925,27
7936,42.9625,26
7937,51.82,25
7938,35.2175,24
7939,43.545,23
7940,42.63,22
7941,48.7275,21
7942,208.4225,285
7943,224.16,284
7944,212.2175,283
7945,231.18,282
7946,221.08,281
7947,214.205,280
7948,223.335,279
7949,229.2375,278
7950,219.285,277
7951,219.255,276
7952,223.2475,275
7953,209.3,274
7954,218.33,273
7955,218.6625,272
7956,204.1975,271
7957,207.9175,270
7958,213.305,269
7959,206.7575,268
7960,218.32,267
7961,198.5225,266
7962,212.305,265
7963,218.175,264
7964,212.1275,263
7965,207.225,262
7966,194.9975,261
7967,203.4725,260
7968,206.13,259
7969,208.3225,258
7970,199.4375,257
7971,193.0675,256
7972,200.3425,255
7973,181.58,254
7974,185.675,253
7975,207.88,252
7976,196.6625,251
7977,206.1925,250
7978,190.2825,249
7979,179.68,248
7980,213.945,247
7981,191.2875,246
7982,183.8,245
7983,195.74,244
7984,191.29,243
7985,187.305,242
7986,198.12,241
7987,183.765,240
7988,189.4075,239
7989,191.7325,238
7990,179.77,237
7991,184.83,236
7992,181.28,235
7993,172.365,234
7994,184.025,233
7995,183.1025,232
7996,184.17,231
7997,170.725,230
7998,174.0925,229
7999,175.465,228
8000,172.52,227
8001,175.0975,226
8002,190.3,225
8003,161.1775,224
8004,164.3725,223
8005,165.0625,222
8006,172.2325,221
8007,173.3825,220
8008,166.865,219
8009,165.6225,218
8010,177.88,217
8011,171.315,216
8012,173.0575,215
8013,156.405,214
8014,175.4825,213
8015,158.3375,212
8016,165.8775,211
8017,157.315,210
8018,173.1825,209
8019,175.7625,208
8020,182.4225,207
8021,182.1725,206
8022,172.6425,205
8023,177.705,204
8024,156.31,203
8025,172.655,202
8026,155.0525,201
8027,168.5025,200
8028,158.5525,199
8029,163.025,198
8030,175.0625,197
8031,159.95,196
8032,161.8225,195
8033,163.925,194
8034,171.535,193
8035,147.1775,192
8036,162.9025,191
8037,160.635,190
8038,148.2475,189
8039,146.5525,188
8040,139.735,187
8041,157.91,186
8042,148.465,185
8043,149.64,184
8044,156.4075,183
8045,135.7825,182
8046,151.7325,181
8047,137.5,180
8048,154.1975,179
8049,153.2975,178
8050,142.7,177
8051,135.1575,176
8052,122.9825,175
8053,143.81,174
8054,130.7025,173
8055,134.2825,172
8056,141.4525,171
8057,151.725,170
8058,151.8075,169
8059,147.2525,168
8060,144.415,167
8061,161.4025,166
8062,150.9925,165
8063,125.635,164
8064,150.8375,163
8065,147.645,162
8066,145.155,161
8067,152.6975,160
8068,123.425,159
8069,158.06,158
8070,145.36,157
8071,139.335,156
8072,155.5,155
8073,132.0225,154
8074,142.375,153
8075,142.3375,152
8076,122.2625,151
8077,138.96,150
8078,146.5725,149
8079,142.795,148
8080,143.0675,147
8081,146.5775,146
8082,117.24,145
8083,136.3925,144
8084,127.53,143
8085,150.2175,142
8086,125.8225,141
8087,134.4275,140
8088,129.63,139
8089,129.565,138
8090,140.6,137
8091,143.5375,136
8092,133.975,135
8093,118.0775,134
8094,126.7425,133
8095,121.925,132
8096,134.5775,131
8097,127.7575,130
8098,123.15,129
8099,127.6475,128
8100,117.9225,127
8101,107.87,126
8102,122.31,125
8103,128.0375,124
8104,127.0825,123
8105,130.4075,122
8106,122.005,121
8107,143.3375,120
8108,123.9575,119
8109,117.56,118
8110,150.8325,117
8111,119.97,116
8112,111.8175,115
8113,118.5175,114
8114,113.67,113
8115,126.9725,112
8116,136.785,111
8117,127.5275,110
8118,117.7425,109
8119,122.6975,108
8120,102.4575,107
8121,107.34,106
8122,109.1925,105
8123,123.3275,104
8124,122.345,103
8125,110.27,102
8126,121.1625,101
8127,110.9125,100
8128,118.13,99
8129,104.06,98
8130,98.525,97
8131,112.28,96
8132,99.595,95
8133,108.5125,94
8134,112.9225,93
8135,109.7825,92
8136,100.895,91
8137,107.6725,90
8138,88.42,89
8139,108.5675,88
8140,95.205,87
8141,118.475,86
8142,115.95,85
8143,79.715,84
8144,100.015,83
8145,97.16,82
8146,116.9275,81
8147,91.21,80
8148,98.6825,79
8149,88.94,78
8150,86.1625,77
8151,70.265,76
8152,101.8475,75
8153,74.3825,74
8154,67.345,73
8155,77.325,72
8156,73.0925,71
8157,70.84,70
8158,73.98,69
8159,69.53,68
8160,87.4625,67
8161,68.415,66
8162,64.8375,65
8163,72.8475,64
8164,70.205,63
8165,61.94,62
8166,61.5175,61
8167,64.595,60
8168,72.1725,59
8169,60.6725,58
8170,61.6225,57
8171,60.905,56
8172,51.08,55
8173,60.165,54
8174,191.43,226
8175,196.1875,225
8176,192.19,224
8177,184.42,223
8178,190.615,222
8179,191.6,221
8180,178.28,220
8181,187.7825,219
8182,196.41,218
8183,191.315,217
8184,191.74,216
8185,203.2,215
8186,186.36,214
8187,179.7875,213
8188,176.8475,212
8189,174.6075,211
8190,171.9075,210
8191,203.02,209
8192,185.4675,208
8193,167.33,207
8194,176.5275,206
8195,174.9775,205
8196,172.3675,204
8197,186.215,203
8198,169.075,202
8199,166.0175,201
8200,169.0375,200
8201,173.825,199
8202,184.13,198
8203,185.9325,197
8204,161.01,196
8205,169.165,195
8206,178.8375,194
8207,166.92,193
8208,154.5525,192
8209,162.0875,191
8210,175.5125,190
8211,170.0425,189
8212,166.8025,188
8213,169.2625,187
8214,156.6625,186
8215,157.1875,185
8216,151.73,184
8217,170.5625,183
8218,150.405,182
8219,156.6725,181
8220,158.6075,180
8221,179.51,179
8222,164.73,178
8223,139.1175,177
8224,154.8325,176
8225,147.62,175
8226,152.98,174
8227,137.8475,173
8228,155.5975,172
8229,151.4925,171
8230,145.2825,170
8231,157.7675,169
8232,137.5175,168
8233,134.7325,167
8234,143.8075,166
8235,137.895,165
8236,142.625,164
8237,125.9975,163
8238,126.9125,162
8239,136.975,161
8240,134.2475,160
8241,129.5,159
8242,125.0175,158
8243,117.6,157
8244,128.21,156
8245,132.2725,155
8246,159.0275,154
8247,129.3775,153
8248,126.315,152
8249,124.125,151
8250,125.03,150
8251,130.7225,149
8252,120.7475,148
8253,120.835,147
8254,121.4875,146
8255,125.3575,145
8256,134.7375,144
8257,113.5875,143
8258,131.745,142
8259,122.56,141
8260,117.02,140
8261,112.8025,139
8262,100.4475,138
8263,111.9075,137
8264,110.3125,136
8265,104.72,135
8266,113.11,134
8267,113.9625,133
8268,110.7525,132
8269,113.885,131
8270,105.49,130
8271,100.4875,129
8272,103.015,128
8273,100.1225,127
8274,97.2675,126
8275,99.31,125
8276,101.455,124
8277,101.775,123
8278,100.8025,122
8279,95.01,121
8280,102.88,120
8281,96.91,119
8282,102.9925,118
8283,89.6675,117
8284,97.6975,116
8285,87.4675,115
8286,97.3925,114
8287,103.055,113
8288,95.5425,112
8289,96.91,111
8290,70.3225,110
8291,95.4675,109
8292,91.285,108
8293,89.065,107
8294,100.0825,106
8295,91.07,105
8296,83.4075,104
8297,87.1,103
8298,82.6025,102
8299,90.645,101
8300,86.61,100
8301,78.1925,99
8302,82.8375,98
8303,86.6875,97
8304,85.215,96
8305,98.2375,95
8306,82.71,94
8307,87.15,93
8308,77.55,92
8309,69.2275,91
8310,65.52,90
8311,88.49,89
8312,54.185,88
8313,52.895,87
8314,79.3025,86
8315,69.0975,85
8316,70.5925,84
8317,65.6275,83
8318,84.115,82
8319,82.5925,81
8320,76.2175,80
8321,80.89,79
8322,80.565,78
8323,90.455,77
8324,71.2325,76
8325,56.1375,75
8326,61.43,74
8327,71.3475,73
